交易所简码,股票代码,实际控制人,实际控制人控股比例
SH,688010,何文波,
SH,688011,"康立新,康为民",56.15
SH,688012,,
SH,688013,"陈望东,陈望宇",51.64
SH,688015,,
SH,688016,,
SH,688017,"左晶,左昱昱",40.8
SH,688018,Teo Swee Ann,
SH,688019,,
SH,688020,"胡云连,苏陟,李冬梅",21.08
SH,688021,,
SH,688022,蔡昌蔚,0.48
SH,688023,范渊,12.81
SH,688025,黄治家,21.16
SH,688026,"Yuan Ye James,袁建华",30.998
SH,688027,"程大涛,中科大资产经营有限责任公司,于晓风,彭承志,柳志伟,冯辉,费革胜",21.61
SH,688028,"陈继锋,杨诺",35.13
SH,688029,,
SH,688030,,
SH,688031,孙元浩,9.24
SH,688032,邵建雄,
SH,688033,吴佩芳,22.31
SH,688035,"陈田安,王建斌,林国成,解海华,陈昕",29.36
SH,688036,竺兆江,
SH,688037,,
SH,688038,"王剑峰,王开学",24.02
SH,688039,孙彦龙,
SH,688041,,
SH,688045,谢朋村,18.49
SH,688046,高翔,
SH,688047,"胡伟武,晋红",
SH,688048,,
SH,688049,"LO, CHI TAK LEWIS,叶妍希,叶怡辰,叶奕廷,叶韦希,叶明翰,叶佳纹,叶博任,叶柏君,徐莉莉,陈淑玲",
SH,688050,解江冰,12.93
SH,688051,李玮,15.63
SH,688052,"盛云,王一峰,王升杨",24.98
SH,688053,张亚,
SH,688055,昆山市政府国有资产监督管理办公室,
SH,688056,胡克,
SH,688057,廖志民,45.93
SH,688058,易存道,34.99
SH,688059,"高颖,肖旭凯,王玉琴",13.8043
SH,688060,"高南,焦扶危",56.1
SH,688061,"罗杰,罗立权",2.59
SH,688062,"陈姗娜,唐春山",
SH,688063,,
SH,688065,"CHARLIE CHI LIU,XIUCA ILIU(刘修才),XIAOWEN MA",
SH,688066,"王宇翔,张燕",21.63
SH,688067,丁建文,38.23
SH,688068,林长青,23.55
SH,688069,胡明明,38.7
SH,688070,任斌,23.41
SH,688071,励寅,21.05
SH,688072,,
SH,688073,"戴龙,戴岚",46.9
SH,688075,"姜学英,凌世生",27.12
SH,688076,"赵德毅,赵德中",12.58
SH,688077,"曹庆香,熊永飞",44.32
SH,688078,毛善君,46.58
SH,688079,葛文志,0.1
SH,688080,"李红雨,李明",27.79
SH,688081,程家明,39.22
SH,688082,HUI WANG,
SH,688083,"杜玉林,李红",42.05
SH,688084,陈波,
SH,688085,"David Fan(范湘龙),徐农,Michael Mingyan Liu(刘明岩)",30.77
SH,688086,"郑穆,罗铁威",
SH,688087,刘方毅,
SH,688088,"Hui Deng(邓晖),Liuhong Yang",
SH,688089,易德伟,1.39
SH,688090,孙志强,29.88
SH,688091,周劲松,19.5
SH,688092,"方小卫,徐帷红,方云科",7.97
SH,688093,"蔡惠娟,蒯丽丽,吕刚,计建荣,顾正青",53.71
SH,688095,熊雨前,39.29
SH,688096,"和丽,李武林",25.76
SH,688097,"程彩霞,吕绍林",0.0794
SH,688098,"聂东升,杨玉芳,杨从州,王东亮",30.78
SH,688099,"John Zhong,Yeeping Chen Zhong",
SH,688100,"吉为,吉喆",8.1
SH,688101,"CHEN NI,LAN WEIGUANG",
SH,688102,王文斌,40.34
SH,688103,尹剑平,27.75
SH,688105,"曹林,段颖",7.29
SH,688106,"金向华,金建萍",33
SH,688107,,
SH,688108,孙箭华,
SH,688109,莫绪军,25.06
SH,688110,"蒋学明,蒋雨舟",
SH,688111,雷军,
SH,688112,"秦轲,赵亚锋,邵海涛",57.65
SH,688113,赵爱国,14.62
SH,688114,汪建,
SH,688115,周茂林,23.59
SH,688116,"郑涛,蔡永略,严燕,张美杰",11.1102
SH,688117,"马兰文,文永均",0.41
SH,688118,刘亚东,23.8698
SH,688119,国务院国有资产监督管理委员会,
SH,688120,四川省政府国有资产监督管理委员会,
SH,688121,"张锦红,张新宇",30.15
SH,688122,陕西省财政厅,
SH,688123,陈作涛,
SH,688125,"何玉姣,刘飞",9.1
SH,688126,,
SH,688127,徐云明,37.45
SH,688128,国务院国有资产监督管理委员会,
SH,688129,"朱忠敏,朱轶颖",17.27
SH,688130,"吕汉泉,罗洛仪",54.03
SH,688131,"高强,郑保富",
SH,688132,祝国胜,25.14
SH,688133,"王靖宇,张维燕,张庆,张华,许峰源,谢应波",29.48
SH,688135,黄江,30.12
SH,688136,邓学勤,0.03
SH,688137,朱化星,
SH,688138,"唐英敏,唐英年",
SH,688139,海尔集团公司,
SH,688141,"ZHOU XUN WEI,黄必亮",
SH,688143,皮亚斌,19.47
SH,688146,中国船舶集团有限公司,
SH,688147,"倪亚兰,王燕清,王磊",
SH,688148,"罗爱平,吴芳",18.37
SH,688150,王亚龙,49.36
SH,688151,国务院国有资产监督管理委员会,
SH,688152,杨涛,23.65
SH,688153,"荣秀丽,孙亦军",16.016
SH,688155,"潘延庆,王颖琳",37.9
SH,688156,季光明,21.15
SH,688157,凌云剑,
SH,688158,"华琨,莫显峰,季昕华",21.56
SH,688159,王慷,6.05
SH,688160,唐咚,12.09
SH,688161,陈学利,
SH,688162,"林巨广,刘蕾",48.3
SH,688163,"范铁炯,赵爱仙,范志和",34.05
SH,688165,芜湖市国有资产监督管理委员会,
SH,688166,"袁建栋,钟伟芳",32.21
SH,688167,刘兴胜,13.27
SH,688168,钟竹,23.92
SH,688169,昌敬,23.05
SH,688170,赵裕兴,22.97
SH,688171,尹健,38.71
SH,688172,北京电子控股有限责任公司,35.07
SH,688173,"TAO HAI(陶海),唐娅,戴祖渝",37.5
SH,688175,胡云林,
SH,688176,PAN KE,22.71
SH,688177,"关玉婵,易贤忠,易良昱",
SH,688178,刘军,9.8
SH,688179,"徐久振,招立萍",42.6
SH,688180,"熊凤祥,熊俊",13.08
SH,688181,赵雷,20.38
SH,688182,"朱汇,朱琦,朱田中",7.13
SH,688183,,
SH,688184,"王振宇,张宝",10.27
SH,688185,"DONGXU QIU(邱东旭),朱涛,XUEFENG YU(宇学峰),HELEN HUIHUA MAO(毛慧华)",27.5
SH,688186,"徐卫明,徐晓辉",5.62
SH,688187,国务院国有资产监督管理委员会,
SH,688188,"代田田,谢淼,万章,唐晔,卢琳",67.2
SH,688189,湖南省人民政府国有资产监督管理委员会,
SH,688190,中国航空发动机集团有限公司,
SH,688191,"刘国永,赵砚青,聂树刚",12.9
SH,688192,,
SH,688193,居金良,19.65
SH,688195,"王启平,余洪瑞",27.49
SH,688196,"叶活动,罗春妹,叶劭婧",
SH,688197,李文军,49.05
SH,688198,"金磊,李凤玲",61.97
SH,688199,"王立新,赵国锋",19.12
SH,688200,"孙镪,蔡琳,徐捷爽,周鹏",0.0421
SH,688201,"丁纯,王翊心,李伟",43.81
SH,688202,"CHUN-LIN CHEN,陈金章",18.94
SH,688203,台州市椒江区国有资本运营集团有限公司,
SH,688205,"桂桑,张劭,渠建平",1.8
SH,688206,LIU ZHIHONG(刘志宏),16.1491
SH,688207,赵勇,
SH,688208,李红京,38.31
SH,688209,黄洪伟,1.09
SH,688210,杨虎,21.67
SH,688211,李功燕,15.04
SH,688212,"顾康,顾小舟",29.01
SH,688213,徐辰,13.71
SH,688215,袁峰,39.52
SH,688216,"白瑛,梁大钟",58.29
SH,688217,"高尚先,熊钧,熊慧,高泽",18.31
SH,688218,朱振友,19.1449
SH,688219,何倩嫦,30.61
SH,688220,戴保家,8.43
SH,688221,DONG XIE(谢东),
SH,688222,JIN LI(李进),20.43
SH,688223,"陈康平,李仙华,李仙德",
SH,688225,田溯宁,0.15
SH,688226,"蒋文功,蒋政达",22.4
SH,688227,"黄海,周静,刘忻",
SH,688228,汪敏,27.64
SH,688229,李凯,23.12
SH,688230,欧新华,30
SH,688231,"浦迅瑜,虞建芬,浦益龙",40.76
SH,688232,,
SH,688233,,
SH,688234,宗艳民,30.09
SH,688235,,
SH,688236,"史春宝,岳术俊",54.72
SH,688237,"李光平,王春晓,李羿含",49.77
SH,688238,潘讴东,19.15
SH,688239,张华,3.06
SH,688244,"蔡晶晶,陈俊",50.77
SH,688246,夏军,17.91
SH,688247,上海市国有资产监督管理委员会,
SH,688248,国务院国有资产监督管理委员会,
SH,688249,合肥市人民政府国有资产监督管理委员会,
SH,688251,"阮郭静,姚志坚",23.8
SH,688252,,
SH,688253,"张秀杰,叶逢光",10.09
SH,688255,"王国栋,王仕凯,王三友,王金",
SH,688256,陈天石,28.83
SH,688257,吴何洪,25.1
SH,688258,"王烨,谢乾",43.39
SH,688259,YAOLONG TAN,
SH,688260,王宾,10.99
SH,688261,"龚轶,王鹏飞",22.0247
SH,688262,"匡启和,郑茳,肖佐楠",10.93
SH,688265,"费俭,王明俊",
SH,688266,"陆惠萍,盛泽林",23.64
SH,688267,"李进,刘颐静",9.48
SH,688268,"石平湘,石思慧",15.05
SH,688269,陕西省财政厅,
SH,688270,郁发新,21.04
SH,688271,薛敏,
SH,688272,黄富元,5.95
SH,688273,"杨瑞嘉,史志怀",37.51
SH,688275,"李菲,刘世琦",31.88
SH,688276,长春新区国有资产监督管理局,
SH,688277,张送根,16.84
SH,688278,"杨英,孙黎",41.94
SH,688279,"BI CHAO(毕超),高帅,BI LEI(毕磊)",
SH,688280,余平,
SH,688281,折生阳,22.5
SH,688282,"崔燕,董明杰,高志峰,石永生,汪渤,缪玲娟,沈军",58.56
SH,688283,张吉林,29.81
SH,688285,国务院国资委,
SH,688286,李刚,20.05
SH,688287,高明,41.45
SH,688288,何军强,35.31
SH,688289,戴立忠,32.29
SH,688290,来建良,5.66
SH,688291,"程鹏,邱勇,马会文,吕文杰",50.23
SH,688292,"雷振明,张跃",36.6
SH,688293,"贺芸芬,肖志华",24.41
SH,688295,中国建材集团有限公司,
SH,688296,郭军,35.62
SH,688297,中国航空工业集团有限公司,0.19
SH,688298,"方炳良,方效良,方剑秋",
SH,688299,金亚东,15.88
SH,688300,"李长之,李晓冬",20.47
SH,688301,"Chengbin Qiu,杨伟振,曹红光,Tieer Gu",0.0124
SH,688302,"YUANWEI CHEN(陈元伟),陈元伦",3.87
SH,688303,"徐广福,徐翔",1.82
SH,688305,"于本宏,于德海",10.15
SH,688306,王剑峰,
SH,688307,张平华,27.9103
SH,688308,"谭文清,袁美和",25.14
SH,688309,"牛斌,牛晓璐",3.14
SH,688310,林军华,47.66
SH,688311,向荣,2.81
SH,688312,"刘燕,张国峰",45.93
SH,688313,葛海泉,6.66
SH,688314,胡立人,48.54
SH,688315,李瑞强,53.68
SH,688316,"甘泉,林源,黄允松",21.1
SH,688317,邵俊斌,0.2199
SH,688318,黄山,68.23
SH,688319,"樊钒,樊绍文",11.38
SH,688320,王项彬,14.82
SH,688321,XIANPING LU,5.41
SH,688322,黄源浩,27.23
SH,688323,,
SH,688325,"赵建华,蒋燕波,葛伟国",2.001
SH,688326,吉英存,24.57
SH,688327,周曦,
SH,688328,黄奕宏,16.49
SH,688329,张银花,29.86
SH,688330,陈嘉伟,
SH,688331,"邓勇,杨敏华,熊晓滨,温庆凯,魏建良,王旭东,王威东,王荔强,林健,房健民",4.82
SH,688332,黄志强,26.37
SH,688333,"薛蕾,折生阳",24.92
SH,688335,"黄文俊,许太明,吴岩,孙卫东,李峻",27.58
SH,688336,LOU JING,
SH,688337,王悦,6.41
SH,688338,吴仕明,34.66
SH,688339,张国强,15.73
SH,688343,陈宁,23.561
SH,688345,"刘聪,张志平",24.88
SH,688348,"凌志敏,罗宇浩",26.85
SH,688349,梁稳根,47.15
SH,688350,施建刚,
SH,688351,,
SH,688352,合肥市人民政府国有资产监督管理委员会,
SH,688353,"沈锦良,沈鸣",14.56
SH,688355,"邱壑,吴勤芳",68.48
SH,688356,XUAN ZHAO,24.68
SH,688357,"李建波,李小红",30.87
SH,688358,"陆坚,莫善珏,莫若理",23.6
SH,688359,"上官文龙,瞿承红",46.28
SH,688360,卓序,0.2248
SH,688361,"陈鲁,哈承姝",5.2
SH,688362,王顺波,3.92
SH,688363,赵燕,0.02
SH,688365,谭光华,10.25
SH,688366,"蒋伟,游捷",42.77
SH,688367,魏臻,15.26
SH,688368,"胡黎强,刘洁茜",26.33
SH,688369,徐石,21.08
SH,688370,"宋乐平,朱龙德,邢建南",
SH,688371,"赵静艳,宗坚",
SH,688372,骈文胜,
SH,688373,,
SH,688375,中国电子科技集团有限公司,
SH,688376,蒋立,
SH,688377,"李跃玲,张利",8.19
SH,688378,"李汲璇,轩菱忆,轩景泉",32.76
SH,688379,金李梅,37
SH,688380,"YANG YONG,周彦,周飞",57.77
SH,688381,"鞠建宏,周健华",19.17
SH,688382,"代星(Xing Dai),王耀林(Yaolin Wang),江岳恒(Yueheng Jiang)",
SH,688383,"胡新荣,宋昌宁",67
SH,688385,,
SH,688386,张云,27.87
SH,688387,国务院国有资产监督管理委员会,
SH,688388,廖平元,
SH,688389,刘先成,29.58
SH,688390,黄敏,30.97
SH,688391,,
SH,688392,周宏建,14.13
SH,688393,蔡向挺,21.23
SH,688395,"涂从欢,张晓光",51.57
SH,688396,中国华润有限公司,
SH,688398,汪坤明,39.65
SH,688399,"房永生,王国强,梁锡林",8.44
SH,688400,"杨艺,姚毅",48.28
SH,688401,"杜武兵,肖青,白伟钢",32.5381
SH,688403,"杨会,郑瑞俊",2.83
SH,688408,"蔡浩,杨雪艳",37.5
SH,688409,郑广文,4.78
SH,688410,高光勇,24.25
SH,688416,"XIANGDONG LU,吕轶南",21.41
SH,688418,吴闽华,16.6
SH,688419,"胡火根,郑天勤,徐劲风,吴成胜,黄明玖",29.05
SH,688420,李太友,13.57
SH,688425,国务院国有资产监督管理委员会,
SH,688426,王春香,
SH,688428,,
SH,688432,方永义,
SH,688433,"DON BRUCE XU(许多),XIAOSHU XU(许小曙)",
SH,688435,"胡军擎,江俊",29.29
SH,688439,中国电子信息产业集团有限公司,
SH,688448,"吴立华,吴宁晨",33.23
SH,688455,龙进军,
SH,688456,国务院国有资产监督管理委员会,
SH,688458,程宝洪,
SH,688459,中国国家铁路集团有限公司,
SH,688466,"李素波,张慧春",25.2
SH,688468,李临,
SH,688469,,
SH,688475,中国电子科技集团有限公司,
SH,688478,李辉,15.88
SH,688479,王文京,
SH,688480,"高亮云,高伟荣,高时会",33.19
SH,688484,阮晨杰,17.1843
SH,688485,,
SH,688486,FENG CHEN,37.47
SH,688488,"Jindi Wu,傅和亮",0.3273
SH,688489,张岳公,20.8
SH,688496,高裕弟,
SH,688498,ZHANG XINGANG,12.45
SH,688499,"卢家红,周俊雄",2.67
SH,688500,赵龙,
SH,688501,王勇,17.29
SH,688502,"范浩,范一",6.82
SH,688503,刘海东,11.0618
SH,688505,,
SH,688506,朱义,74.3414
SH,688507,陈灏,26.62
SH,688508,张立新,30.27
SH,688509,国务院国有资产监督管理委员会,
SH,688510,严奇,14.44
SH,688511,巨万里,42.29
SH,688512,"郭耀辉,李阳",11.3
SH,688513,王颖,34.8905
SH,688515,"欧阳宇飞,史清",21.5954
SH,688516,"葛志勇,李文",44.83
SH,688517,樊崇,
SH,688518,"牛增强,韩金龙",12.24
SH,688519,"包爱芳,周巨芬,郑广乐,黄剑克,高海,包秀银,包秀良,包秀春,包爱兰",6.98
SH,688520,谢良志,3.83
SH,688521,,
SH,688522,"SU LING LIU(刘素玲),XIAOJUN BAO(包晓军)",
SH,688525,孙成思,18.81
SH,688526,"陈焕春,叶长发,吴美洲,吴斌,金梅林,何启盖,方六荣",56.46
SH,688528,邵泽华,60.22
SH,688529,"董德熙,赵方灏,张继周",8.82
SH,688531,"刘骏,秦晓兰",3.18
SH,688533,,
SH,688535,"成兴明,陶军,韩江龙",22.2226
SH,688536,,
SH,688538,上海市国有资产监督管理委员会,
SH,688539,"李维平,单磊,佘德群",43.67
SH,688550,"李佳凝,吕浩平,刘晓春",6.52
SH,688551,傅仕涛,27.94
SH,688552,中国航天科工集团有限公司,
SH,688553,丁兆,26.93
SH,688555,"林应,刘雪松",5.95
SH,688556,张顼,25.48
SH,688557,吴耀华,35.86
SH,688558,"潘卫国,卫小虎",62.96
SH,688559,赵盛宇,1.22
SH,688560,"闫洪嘉,闫勇",25.34
SH,688561,齐向东,21.83
SH,688562,国务院国有资产监督管理委员会,
SH,688565,沈万中,31.33
SH,688566,耿仲毅,13.16
SH,688567,"Keith D. Kepler,YU WANG(王瑀)",
SH,688568,中国科学院空天信息创新研究院,
SH,688569,中国国家铁路集团有限公司,
SH,688571,"杭州市实业投资集团有限公司,杭州协丰投资管理合伙企业(有限合伙)",41.5
SH,688575,胡鹍辉,39.18
SH,688577,"高长泉,郭秀华,高兆春",53.46
SH,688578,"杜锦豪,祁菊",2.4
SH,688579,山东大学,
SH,688580,王志愚,39.29
SH,688581,张承,7.14
SH,688585,,
SH,688586,中国航空工业集团有限公司,
SH,688588,"吴艳芳,张宝泉",36.53
SH,688589,,
SH,688590,郭玮,0.2932
SH,688593,Peter Hong Xiao(肖宏),
SH,688595,卢国建,28.13
SH,688596,"CUI RONG,YU DONG LEI",
SH,688597,"霍丽萍,周德勤",0.6044
SH,688598,廖寄乔,11.3
SH,688599,高纪凡,16.21
SH,688600,臧牧,38.94
SH,688601,"毛成烈,佴东辉,周宝明,张亮,袁敏民,汪芳,汪东,汤大勇",
SH,688606,"高飞,赵华芳",7.79
SH,688607,"JIANQIANG LIU,高鹏",19.2
SH,688608,"Liang Zhang,赵国光,汤晓冬",25.56
SH,688609,"林榕,詹启军",20.5
SH,688611,谢东,44.79
SH,688613,"Eric Gang Hu(胡刚),黄晚兰,崔福斋",14.69
SH,688616,宋毅然,33.22
SH,688617,"成灵,成正辉",32.53
SH,688618,"陶陶,熊伟",12.84
SH,688619,陈延行,37.73
SH,688621,利虔,27.59
SH,688622,"傅忠,周振",34.39
SH,688625,赵文林,34.54
SH,688626,"郭军玲,何永正",5.76
SH,688628,"洪佳宁,吴美玉,洪少林,洪少俊",
SH,688630,程卓,30.45
SH,688633,"钱淑娟,张艺",65.99
SH,688636,"王勇,张跃",33.68
SH,688639,郭恒华,19.84
SH,688655,马卓,38.66
SH,688656,"JOHN LI,陈涛,WEIJUN LI",0.37
SH,688658,"马桂英,于伟仕,于鹏飞,于飞",
SH,688659,"梁燕,徐辉",37.09
SH,688660,上海市国有资产监督管理委员会,
SH,688661,骆兴顺,34.33
SH,688662,"刘富坤,刘富林",37.12
SH,688663,山东省人民政府国有资产监督管理委员会,
SH,688665,"董宇,熊友辉",0.047
SH,688667,"龚本和,王和平",49.63
SH,688668,"罗宏霞,王成海",9.56
SH,688669,"陈钢,杨正高",8.53
SH,688670,"余军,张良斌",61.48
SH,688676,"YUQING JING(靖宇清),李志远",
SH,688677,郑安民,12.07
SH,688678,"洪水锦,许雅筑,许惠钧",
SH,688679,杨明,45.1
SH,688680,"李民,李晓昱",34.23
SH,688681,徐丙垠,8.94
SH,688682,周建华,27.5
SH,688683,伍仲乾,0.31
SH,688685,张友志,42.91
SH,688686,"卢盛林,卢治临",58.92
SH,688687,"邓闰陆,周德胜,张春丽,赫崇飞",0.1843
SH,688689,杨森茂,
SH,688690,"江必旺,陈荣姬",16.0359
SH,688696,钟波,18.79
SH,688697,"程章文,席超,王保庆,陆斌",60.72
SH,688698,胡智勇,
SH,688699,王乐康,11.74
SH,688700,刘建波,32.34
SH,688701,卓未龙,34.79
SH,688707,中国电子信息产业集团有限公司,
SH,688711,赵善麒,17.79
SH,688718,谢建新,
SH,688722,国家开发投资集团有限公司,
SH,688728,"曹维,赵立新",
SH,688733,"王亚娟,蒋学鑫",24.66
SH,688737,陈启章,32.39
SH,688739,辽宁省人民政府国有资产监督管理委员会,
SH,688766,"李兆桂,王楠",23.59
SH,688767,"陈音龙,于秀萍,陈宇杰",23.46
SH,688768,"贾维银,聂卫华",27.42
SH,688772,徐延铭,
SH,688776,"张亚,周文梅",
SH,688777,褚健,13.36
SH,688778,福建省人民政府国有资产监督管理委员会,
SH,688779,中国五矿集团有限公司,
SH,688786,"李博,李上奎",30.02
SH,688787,贺琳,20.26
SH,688788,刘建德,37.93
SH,688789,金小团,0.15
SH,688793,马学军,40.31
SH,688798,孙洪军,41.93
SH,688799,黄本东,
SH,688800,吴世均,28.5
SH,688819,张天任,
SH,688981,,
SH,689009,"高禄峰,王野",
SH,900901,上海市国有资产监督管理委员会,
SH,900902,上海市静安区国有资产监督管理委员会,
SH,900903,上海大众企业管理有限公司,
SH,900904,"文邦英,张芝庭",4.53
SH,900905,上海市黄浦区国有资产监督管理委员会,42.09
SH,900906,信达证券股份有限公司,
SH,900908,上海国有资产监督管理委员会,
SH,900909,上海市国有资产监督管理委员会,
SH,900910,上海市国有资产监督管理委员会,
SH,900911,上海市浦东新区国有资产监督管理委员会,
SH,900912,上海市浦东新区国有资产监督管理委员会,
SH,900913,山西省人民政府国有资产监督管理委员会,
SH,900914,上海市国有资产监督管理委员会,
SH,900915,陈荣,
SH,900916,上海市金山区国有资产监督管理委员会,22.78
SH,900917,,
SH,900918,上海地产(集团)有限公司,
SH,900920,上海汽车工业(集团)有限公司,
SH,900921,丹阳市人民政府国有资产监督管理办公室,
SH,900922,重庆市国有资产监督管理委员会,
SH,900923,上海市国有资产监督管理委员会,
SH,900924,,
SH,900925,上海电气控股集团有限公司,
SH,900926,中国宝武钢铁集团有限公司,
SH,900927,上海市国有资产监督管理委员会,
SH,900928,上海临港经济发展(集团)有限公司,
SH,900929,上海市国有资产监督管理委员会,
SH,900932,上海市浦东新区国有资产监督管理委员会,
SH,900934,上海市国有资产监督管理委员会,
SH,900936,内蒙古鄂尔多斯投资控股集团有限公司,
SH,900937,中国华电集团有限公司,21.51
SH,900938,,
SH,900939,林逢生,
SH,900940,俞培俤,0.58
SH,900941,中国电子科技集团有限公司,
SH,900942,黄山市人民政府国有资产监督管理委员会,
SH,900943,上海市静安区国有资产监督管理委员会,
SH,900945,方威,0.23
SH,900946,中国兵器装备集团有限公司,
SH,900947,,
SH,900948,内蒙古伊泰投资有限责任公司,
SH,900952,,
SH,900953,中国机械工业集团有限公司,
SH,900957,于爱新,
SZ,000001,,
SZ,000002,,
SZ,000004,李映彤,0.99
SZ,000005,"丁芃,郑列列",
SZ,000006,深圳市人民政府国有资产监督管理委员会,21.93
SZ,000007,,
SZ,000008,国家开发投资集团有限公司,
SZ,000009,,
SZ,000010,沈玉兴,
SZ,000011,深圳市人民政府国有资产监督管理委员会,
SZ,000012,,
SZ,000014,深圳市人民政府国有资产监督管理委员会,
SZ,000016,国务院国有资产监督管理委员会,
SZ,000017,王胜洪,
SZ,000019,深圳市人民政府国有资产监督管理委员会,
SZ,000020,李中秋,1
SZ,000021,中国电子信息产业集团有限公司,
SZ,000023,林宏润,
SZ,000025,深圳市人民政府国有资产监督管理委员会,
SZ,000026,中国航空工业集团有限公司,
SZ,000027,深圳市人民政府国有资产监督管理委员会,43.91
SZ,000028,中国医药集团有限公司,
SZ,000029,深圳市人民政府国有资产监督管理委员会,
SZ,000030,吉林省国资委,
SZ,000031,国务院国有资产监督管理委员会,
SZ,000032,中国电子信息产业集团有限公司,17.51
SZ,000034,郭为,23.14
SZ,000035,"茅洪菊,严圣军",3.72
SZ,000036,龚泽民,
SZ,000037,,
SZ,000038,姜剑,21.42
